"MCKINNEY MUNICIPAL AIRPORT, TX US (USW00053914)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2005-04-08,61,75,47,0.00,,
2005-04-09,69,80,57,0.00,,
2005-04-10,69,75,63,0.00,,
2005-04-11,62,72,52,0.02,,
2005-04-12,62,76,48,0.00,,
2005-04-13,,,,,,
2005-04-14,,,,0.00,,
2005-04-15,,,,0.00,,
2005-04-16,,,,0.00,,
2005-04-17,,,,0.00,,
2005-04-18,,,,0.00,,
2005-04-19,69,75,63,0.00,,
2005-04-20,70,76,63,0.00,,
2005-04-21,72,79,64,0.01,,
2005-04-22,68,80,56,0.00,,
2005-04-23,54,67,41,0.00,,
2005-04-24,53,68,37,0.00,,
2005-04-25,55,68,41,0.22,,
2005-04-26,63,75,50,0.02,,
2005-04-27,65,81,48,0.00,,
2005-04-28,77,90,64,0.00,,
2005-04-29,63,75,51,0.00,,
2005-04-30,57,69,44,0.00,,
2005-05-01,55,73,37,0.00,,
2005-05-02,57,65,49,0.00,,
2005-05-03,58,67,49,0.01,,
2005-05-04,56,62,49,0.39,,
2005-05-05,64,72,55,0.03,,
2005-05-06,66,80,52,0.00,,
2005-05-07,70,80,60,0.00,,
2005-05-08,70,78,62,0.81,,
2005-05-09,67,77,56,0.00,,
2005-05-10,74,84,63,0.01,,
2005-05-11,76,85,67,0.00,,
2005-05-12,74,82,66,0.00,,
2005-05-13,74,82,66,0.00,,
2005-05-14,69,81,57,0.28,,
2005-05-15,65,78,52,0.00,,
2005-05-16,68,80,56,0.00,,
2005-05-17,71,83,58,0.00,,
2005-05-18,75,84,65,0.00,,
2005-05-19,78,88,68,0.00,,
2005-05-20,80,95,65,0.00,,
2005-05-21,83,98,67,0.00,,
2005-05-22,82,96,67,0.00,,
2005-05-23,79,92,66,0.00,,
2005-05-24,78,92,64,0.00,,
2005-05-25,76,85,66,0.44,,
2005-05-26,75,84,66,0.00,,
2005-05-27,74,86,62,0.00,,
2005-05-28,70,73,66,2.09,,
2005-05-29,72,77,67,0.01,,
2005-05-30,76,84,68,0.00,,
2005-05-31,76,85,67,0.01,,
2005-06-01,75,86,64,0.46,,
2005-06-02,77,89,65,0.00,,
2005-06-03,79,86,71,0.00,,
2005-06-04,83,92,73,0.00,,
2005-06-05,81,92,69,0.00,,
2005-06-06,79,92,65,0.15,,
2005-06-07,84,93,75,0.00,,
2005-06-08,84,93,74,0.00,,
2005-06-09,84,92,75,0.00,,
2005-06-10,83,92,74,0.00,,
2005-06-11,82,91,72,0.00,,
2005-06-12,84,92,75,0.00,,
2005-06-13,80,91,69,0.11,,
2005-06-14,82,94,70,0.00,,
2005-06-15,82,96,68,0.00,,
2005-06-16,85,98,71,0.00,,
2005-06-17,82,93,71,0.02,,
2005-06-18,80,88,71,0.00,,
2005-06-19,81,91,71,0.00,,
2005-06-20,77,91,62,0.00,,
2005-06-21,76,91,61,0.00,,
2005-06-22,78,92,64,0.00,,
2005-06-23,81,96,66,0.00,,
2005-06-24,82,95,69,0.00,,
2005-06-25,83,96,69,0.00,,
2005-06-26,83,96,70,0.00,,
2005-06-27,83,97,69,0.00,,
2005-06-28,83,97,69,0.00,,
2005-06-29,84,99,69,0.00,,
2005-06-30,85,99,71,0.00,,
2005-07-01,82,92,71,0.00,,
2005-07-02,80,89,70,0.00,,
2005-07-03,86,100,71,0.00,,
2005-07-04,85,96,74,0.02,,
2005-07-05,84,95,73,0.00,,
2005-07-06,81,93,68,0.00,,
2005-07-07,77,85,69,0.01,,
2005-07-08,81,95,66,0.00,,
2005-07-09,81,95,67,0.00,,
2005-07-10,83,96,69,0.00,,
2005-07-11,84,97,70,0.30,,
2005-07-12,84,97,71,0.01,,
2005-07-13,84,95,72,0.34,,
2005-07-14,84,97,71,0.01,,
2005-07-15,83,94,71,0.14,,
2005-07-16,81,90,71,0.11,,
2005-07-17,84,94,73,0.00,,
2005-07-18,84,93,75,0.00,,
2005-07-19,86,97,75,0.00,,
2005-07-20,85,96,74,0.00,,
2005-07-21,85,97,72,0.00,,
2005-07-22,87,100,74,0.00,,
2005-07-23,85,98,72,0.00,,
2005-07-24,86,97,75,0.00,,
2005-07-25,88,98,77,0.00,,
2005-07-26,87,99,75,0.00,,
2005-07-27,78,86,69,0.26,,
2005-07-28,77,86,67,0.01,,
2005-07-29,78,92,63,0.01,,
2005-07-30,79,95,63,0.00,,
2005-07-31,79,96,62,0.00,,
2005-08-01,,99,71,0.00,,
2005-08-02,,100,68,0.00,,
2005-08-03,,98,70,0.00,,
2005-08-04,,98,71,0.00,,
2005-08-05,,97,72,0.00,,
2005-08-06,,97,69,0.00,,
2005-08-07,,96,71,0.19,,
2005-08-08,,95,71,0.36,,
2005-08-09,,89,72,0.00,,
2005-08-10,,90,70,0.00,,
2005-08-11,,96,73,0.00,,
2005-08-12,,97,76,0.00,,
2005-08-13,,97,77,0.00,,
2005-08-14,,93,74,0.09,,
2005-08-15,,95,72,0.25,,
2005-08-16,,87,73,0.11,,
2005-08-17,,97,73,0.00,,
2005-08-18,,98,75,0.00,,
2005-08-19,,98,77,0.00,,
2005-08-20,,98,76,0.00,,
2005-08-21,,98,72,0.00,,
2005-08-22,,100,73,0.00,,
2005-08-23,,102,73,0.00,,
2005-08-24,,99,75,0.00,,
2005-08-25,,99,74,0.00,,
2005-08-26,,99,75,0.00,,
2005-08-27,,101,74,0.00,,
2005-08-28,,94,69,0.00,,
2005-08-29,,95,72,0.04,,
2005-08-30,,97,69,0.00,,
2005-08-31,,99,62,0.00,,
2005-09-01,,100,62,0.00,,
2005-09-02,,97,67,0.00,,
2005-09-03,,96,63,0.00,,
2005-09-04,,94,70,0.00,,
2005-09-05,,94,59,0.00,,
2005-09-06,,94,60,0.00,,
2005-09-07,,94,65,0.00,,
2005-09-08,,93,60,0.00,,
2005-09-09,,94,58,0.00,,
2005-09-10,,93,62,0.00,,
2005-09-11,,93,72,0.00,,
2005-09-12,,90,68,0.04,,
2005-09-13,,96,75,0.00,,
2005-09-14,,98,76,0.00,,
2005-09-15,,92,71,0.52,,
2005-09-16,,87,63,0.04,,
2005-09-17,,95,58,0.00,,
2005-09-18,,98,71,0.00,,
2005-09-19,,97,69,0.00,,
2005-09-20,,98,66,0.00,,
2005-09-21,,98,66,0.00,,
2005-09-22,,100,64,0.00,,
2005-09-23,,99,70,0.00,,
2005-09-24,,88,77,0.00,,
2005-09-25,,100,72,0.00,,
2005-09-26,,99,67,0.00,,
2005-09-27,,97,72,0.00,,
2005-09-28,,99,70,0.00,,
2005-09-29,,76,59,0.00,,
2005-09-30,,81,55,0.00,,
2005-10-01,,89,67,0.00,,
2005-10-02,,93,70,0.00,,
2005-10-03,,94,71,0.00,,
2005-10-04,,92,72,0.00,,
2005-10-05,,92,66,0.00,,
2005-10-06,,73,56,0.00,,
2005-10-07,,71,49,0.00,,
2005-10-08,,73,49,0.00,,
2005-10-09,,79,42,0.00,,
2005-10-10,,78,52,0.00,,
2005-10-11,,78,59,0.00,,
2005-10-12,,85,58,0.00,,
2005-10-13,,84,54,0.00,,
2005-10-14,,87,54,0.00,,
2005-10-15,,85,49,0.00,,
2005-10-16,,86,50,0.00,,
2005-10-17,,90,51,0.00,,
2005-10-18,,92,59,0.00,,
2005-10-19,,91,60,0.00,,
2005-10-20,,82,59,0.00,,
2005-10-21,,74,52,0.00,,
2005-10-22,,76,47,0.00,,
2005-10-23,,59,38,0.00,,
2005-10-24,,64,35,0.00,,
2005-10-25,,70,32,0.00,,
2005-10-26,,75,34,0.02,,
2005-10-27,,74,41,0.00,,
2005-10-28,,72,38,0.00,,
2005-10-29,,71,40,0.00,,
2005-10-30,,79,54,0.00,,
2005-10-31,,70,52,0.43,,
2005-11-01,,,,0.00,,
2005-11-02,,79,38,0.00,,
2005-11-03,,79,48,0.00,,
2005-11-04,,80,61,0.00,,
2005-11-05,,86,63,0.00,,
2005-11-06,,80,52,0.00,,
2005-11-07,,86,54,0.00,,
2005-11-08,,86,71,0.00,,
2005-11-09,,87,62,0.00,,
2005-11-10,,69,53,0.00,,
2005-11-11,,77,44,0.00,,
2005-11-12,,82,67,0.00,,
2005-11-13,,77,55,0.00,,
2005-11-14,,80,53,0.00,,
2005-11-15,,73,43,0.00,,
2005-11-16,,53,27,0.00,,
2005-11-17,,59,23,0.00,,
2005-11-18,,60,27,0.00,,
2005-11-19,,65,39,0.00,,
2005-11-20,,59,40,0.00,,
2005-11-21,,63,30,0.00,,
2005-11-22,,69,35,0.00,,
2005-11-23,,79,34,0.00,,
2005-11-24,,73,36,0.00,,
2005-11-25,,63,48,0.00,,
2005-11-26,,67,56,0.18,,
2005-11-27,,79,50,0.01,,
2005-11-28,,58,37,0.00,,
2005-11-29,,54,27,0.00,,
2005-11-30,,62,23,0.00,,
2005-12-01,,56,26,0.00,,
2005-12-02,,64,21,0.00,,
2005-12-03,,86,44,0.00,,
2005-12-04,,50,33,0.00,,
2005-12-05,,48,21,0.00,,
2005-12-06,,58,17,0.00,,
2005-12-07,,39,21,0.03,,
2005-12-08,,31,15,0.00,,
2005-12-09,,41,6,0.00,,
2005-12-10,,58,18,0.00,,
2005-12-11,,65,26,0.00,,
2005-12-12,,68,35,0.00,,
2005-12-13,,65,26,0.05,,
2005-12-14,,59,35,0.01,,
2005-12-15,,54,25,0.00,,
2005-12-16,,50,23,0.00,,
2005-12-17,,48,41,0.00,,
2005-12-18,,55,35,0.00,,
2005-12-19,,44,35,0.00,,
2005-12-20,,41,37,0.20,,
2005-12-21,,52,30,0.00,,
2005-12-22,,59,28,0.00,,
2005-12-23,,68,42,0.00,,
2005-12-24,,64,48,0.00,,
2005-12-25,,64,37,0.00,,
2005-12-26,,79,36,0.00,,
2005-12-27,,80,49,0.00,,
2005-12-28,,66,41,0.00,,
2005-12-29,,71,30,0.00,,
2005-12-30,,66,34,0.00,,
2005-12-31,,72,27,0.00,,
2006-01-01,,81,54,0.00,,
2006-01-02,,72,40,0.00,,
2006-01-03,,82,31,0.00,,
2006-01-04,,68,42,0.00,,
2006-01-05,,64,36,0.00,,
2006-01-06,,59,33,0.00,,
2006-01-07,,80,32,0.00,,
2006-01-08,,78,42,0.00,,
2006-01-09,,66,32,0.00,,
2006-01-10,,55,28,0.00,,
2006-01-11,,69,31,0.00,,
2006-01-12,,77,50,0.00,,
2006-01-13,,61,35,0.00,,
2006-01-14,,64,23,0.00,,
2006-01-15,,65,53,0.00,,
2006-01-16,,75,49,0.00,,
2006-01-17,,52,31,0.00,,
2006-01-18,,72,25,0.00,,
2006-01-19,,74,54,0.00,,
2006-01-20,,75,42,0.00,,
2006-01-21,,58,29,0.00,,
2006-01-22,,51,42,1.03,,
2006-01-23,,59,33,0.01,,
2006-01-24,,69,28,0.00,,
2006-01-25,,70,31,0.00,,
2006-01-26,,57,38,0.00,,
2006-01-27,,60,38,0.00,,
2006-01-28,,60,47,1.41,,
2006-01-29,,72,33,0.00,,
2006-01-30,,64,35,0.00,,
2006-01-31,,68,27,0.00,,
2006-02-01,,68,52,0.00,,
2006-02-02,,73,47,0.00,,
2006-02-03,,64,39,0.33,,
2006-02-04,,58,33,0.00,,
2006-02-05,,71,29,0.00,,
2006-02-06,,57,36,0.00,,
2006-02-07,,58,35,0.00,,
2006-02-08,,71,30,0.00,,
2006-02-09,,60,32,0.00,,
2006-02-10,,55,34,0.05,,
2006-02-11,,44,28,0.00,,
2006-02-12,,57,19,0.00,,
2006-02-13,,60,19,0.00,,
2006-02-14,,69,37,0.00,,
2006-02-15,,77,56,0.00,,
2006-02-16,,83,40,0.00,,
2006-02-17,,41,33,0.00,,
2006-02-18,,36,24,0.00,,
2006-02-19,,29,24,0.00,,
2006-02-20,,40,29,0.00,,
2006-02-21,,43,35,0.01,,
2006-02-22,,46,38,0.01,,
2006-02-23,,61,29,0.00,,
2006-02-24,,61,46,0.74,,
2006-02-25,,55,44,1.90,,
2006-02-26,,59,32,0.00,,
2006-02-27,,71,38,0.00,,
2006-02-28,,80,66,0.00,,
2006-03-01,,89,58,0.00,,
2006-03-02,,80,57,0.00,,
2006-03-03,,73,53,0.00,,
2006-03-04,,68,50,0.00,,
2006-03-05,,74,55,0.00,,
2006-03-06,,82,50,0.00,,
2006-03-07,,79,57,0.01,,
2006-03-08,,74,66,0.00,,
2006-03-09,,70,49,0.00,,
2006-03-10,,85,43,0.00,,
2006-03-11,,83,68,0.00,,
2006-03-12,,88,69,0.00,,
2006-03-13,,76,48,0.13,,
2006-03-14,,66,34,0.00,,
2006-03-15,,68,33,0.00,,
2006-03-16,,78,53,0.00,,
2006-03-17,,67,46,0.09,,
2006-03-18,,53,47,1.10,,
2006-03-19,,54,47,2.85,,
2006-03-20,,73,44,0.00,,
2006-03-21,,55,38,0.00,,
2006-03-22,,49,36,0.00,,
2006-03-23,,44,32,0.04,,
2006-03-24,,57,30,0.00,,
2006-03-25,,66,30,0.00,,
2006-03-26,,71,43,0.00,,
2006-03-27,,75,55,0.00,,
2006-03-28,,73,42,0.00,,
2006-03-29,,71,48,0.04,,
2006-03-30,,80,65,0.00,,
2006-03-31,,87,67,0.00,,
2006-04-01,,82,65,0.00,,
2006-04-02,,91,62,0.00,,
2006-04-03,,78,57,0.00,,
2006-04-04,,77,47,0.00,,
2006-04-05,,84,58,0.00,,
2006-04-06,,82,65,0.00,,
2006-04-07,,87,53,0.00,,
2006-04-08,,71,44,0.00,,
2006-04-09,,76,38,0.00,,
2006-04-10,,77,49,0.00,,
2006-04-11,,80,58,0.00,,
2006-04-12,,82,62,0.00,,
2006-04-13,,84,61,0.00,,
2006-04-14,,84,60,0.00,,
2006-04-15,,87,66,0.00,,
2006-04-16,,93,67,0.00,,
2006-04-17,,97,66,0.00,,
2006-04-18,,98,69,0.00,,
2006-04-19,,82,62,0.04,,
2006-04-20,,72,59,0.65,,
2006-04-21,,80,60,0.28,,
2006-04-22,,83,55,0.00,,
2006-04-23,,85,62,0.00,,
2006-04-24,,84,69,0.00,,
2006-04-25,,74,53,0.00,,
2006-04-26,,70,49,0.00,,
2006-04-27,,78,42,0.00,,
2006-04-28,,73,63,0.40,,
2006-04-29,,73,58,0.04,,
2006-04-30,,83,56,0.00,,
2006-05-01,,88,61,0.00,,
2006-05-02,,85,67,0.00,,
2006-05-03,,85,62,1.27,,
2006-05-04,,82,65,0.02,,
2006-05-05,,78,64,0.36,,
2006-05-06,,70,63,0.36,,
2006-05-07,,73,61,0.00,,
2006-05-08,,81,62,0.00,,
2006-05-09,,92,67,0.00,,
2006-05-10,,79,51,0.03,,
2006-05-11,,74,47,0.00,,
2006-05-12,,85,45,0.00,,
2006-05-13,,87,57,0.00,,
2006-05-14,,84,62,0.00,,
2006-05-15,,76,51,0.00,,
2006-05-16,,79,49,0.00,,
2006-05-17,,82,47,0.00,,
2006-05-18,,91,51,0.00,,
2006-05-19,,96,57,0.00,,
2006-05-20,,93,69,0.00,,
2006-05-21,,89,66,0.00,,
2006-05-22,,89,66,0.00,,
2006-05-23,,89,71,0.00,,
2006-05-24,,89,70,0.00,,
2006-05-25,,93,68,0.00,,
2006-05-26,,91,71,0.00,,
2006-05-27,,94,73,0.00,,
2006-05-28,,89,75,0.00,,
2006-05-29,,89,74,0.00,,
2006-05-30,,89,67,0.00,,
2006-05-31,,88,69,0.00,,
2006-06-01,,85,67,0.00,,
2006-06-02,,91,64,0.00,,
2006-06-03,,89,58,0.00,,
2006-06-04,,94,64,0.00,,
2006-06-05,,95,73,0.00,,
2006-06-06,,98,69,0.00,,
2006-06-07,,95,67,0.00,,
2006-06-08,,96,64,0.00,,
2006-06-09,,96,64,0.00,,
2006-06-10,,99,70,0.00,,
2006-06-11,,96,71,0.00,,
2006-06-12,,98,64,0.00,,
2006-06-13,,93,74,0.00,,
2006-06-14,,93,62,0.00,,
2006-06-15,,94,66,0.00,,
2006-06-16,,93,76,0.01,,
2006-06-17,,90,74,0.04,,
2006-06-18,,94,68,0.00,,
2006-06-19,,95,70,0.00,,
2006-06-20,,94,70,0.00,,
2006-06-21,,95,72,0.00,,
2006-06-22,,94,77,0.00,,
2006-06-23,,91,73,0.16,,
2006-06-24,,97,71,0.00,,
2006-06-25,,97,67,0.00,,
2006-06-26,,89,63,0.00,,
2006-06-27,,93,56,0.00,,
2006-06-28,,94,58,0.00,,
2006-06-29,,95,61,0.00,,
2006-06-30,,95,64,0.00,,
2006-07-01,,95,68,0.00,,
2006-07-02,,94,70,0.00,,
2006-07-03,,91,74,0.01,,
2006-07-04,,92,73,0.14,,
2006-07-05,,93,72,0.78,,
2006-07-06,,92,70,0.01,,
2006-07-07,,92,63,0.00,,
2006-07-08,,94,63,0.00,,
2006-07-09,,98,72,0.00,,
2006-07-10,,99,75,0.00,,
2006-07-11,,100,78,0.00,,
2006-07-12,,102,78,0.00,,
2006-07-13,,102,79,0.00,,
2006-07-14,,101,78,0.00,,
2006-07-15,,101,79,0.00,,
2006-07-16,,103,74,0.00,,
2006-07-17,,103,78,0.00,,
2006-07-18,,106,78,0.00,,
2006-07-19,,103,75,0.00,,
2006-07-20,,104,77,0.00,,
2006-07-21,,102,73,0.00,,
2006-07-22,,98,79,0.00,,
2006-07-23,,88,69,0.00,,
2006-07-24,,96,67,0.00,,
2006-07-25,,96,75,0.00,,
2006-07-26,,95,74,0.00,,
2006-07-27,,101,73,0.00,,
2006-07-28,,98,77,0.00,,
2006-07-29,,99,78,0.00,,
2006-07-30,,101,79,0.00,,
2006-07-31,,98,79,0.00,,
2006-08-01,,100,79,0.00,,
2006-08-02,,99,77,0.00,,
2006-08-03,,100,79,0.00,,
2006-08-04,,101,77,0.00,,
2006-08-05,,102,77,0.00,,
2006-08-06,,102,76,0.01,,
2006-08-07,,91,73,0.01,,
2006-08-08,,99,73,0.00,,
2006-08-09,,101,76,0.00,,
2006-08-10,,102,79,0.00,,
2006-08-11,,103,79,0.00,,
2006-08-12,,96,76,0.11,,
2006-08-13,,101,76,0.00,,
2006-08-14,,102,77,0.00,,
2006-08-15,,103,73,0.00,,
2006-08-16,,103,71,0.00,,
2006-08-17,,103,74,0.00,,
2006-08-18,,104,75,0.00,,
2006-08-19,,102,75,0.00,,
2006-08-20,,103,77,0.00,,
2006-08-21,,103,77,0.00,,
2006-08-22,,101,74,0.13,,
2006-08-23,,,,0.04,,
2006-08-24,,101,76,0.13,,
2006-08-25,,102,80,0.00,,
2006-08-26,,101,79,0.00,,
2006-08-27,,97,75,0.01,,
2006-08-28,,82,73,0.39,,
2006-08-29,,88,65,0.00,,
2006-08-30,,91,61,0.00,,
2006-08-31,,96,63,0.00,,
2006-09-01,,98,71,0.00,,
2006-09-02,,90,75,0.00,,
2006-09-03,,81,70,0.03,,
2006-09-04,,74,69,0.57,,
2006-09-05,,87,63,0.00,,
2006-09-06,,86,59,0.00,,
2006-09-07,,89,57,0.00,,
2006-09-08,,90,59,0.00,,
2006-09-09,,92,65,0.00,,
2006-09-10,,93,67,0.00,,
2006-09-11,,93,69,0.81,,
2006-09-12,,88,64,0.00,,
2006-09-13,,84,56,0.01,,
2006-09-14,,90,52,0.00,,
2006-09-15,,94,67,0.00,,
2006-09-16,,97,79,0.00,,
2006-09-17,,87,66,1.47,,
2006-09-18,,82,58,0.00,,
2006-09-19,,85,54,0.01,,
2006-09-20,,87,53,0.00,,
2006-09-21,,90,65,0.00,,
2006-09-22,,98,79,0.00,,
2006-09-23,,84,63,0.10,,
2006-09-24,,77,55,0.00,,
2006-09-25,,82,49,0.00,,
2006-09-26,,87,49,0.00,,
2006-09-27,,91,66,0.00,,
2006-09-28,,76,53,0.00,,
2006-09-29,,84,47,0.00,,
2006-09-30,,94,65,0.00,,
2006-10-01,,93,67,0.00,,
2006-10-02,,92,71,0.00,,
2006-10-03,,92,69,0.00,,
2006-10-04,,91,65,0.00,,
2006-10-05,,90,63,0.00,,
2006-10-06,,86,62,0.00,,
2006-10-07,,82,52,0.00,,
2006-10-08,,83,46,0.00,,
2006-10-09,,86,49,0.00,,
2006-10-10,,73,59,0.75,,
2006-10-11,,76,52,0.00,,
2006-10-12,,68,48,0.00,,
2006-10-13,,73,40,0.00,,
2006-10-14,,78,55,0.00,,
2006-10-15,,68,60,1.43,,
2006-10-16,,73,60,2.42,,
2006-10-17,,86,60,0.02,,
2006-10-18,,85,55,0.00,,
2006-10-19,,63,41,0.00,,
2006-10-20,,71,36,0.00,,
2006-10-21,,77,46,0.00,,
2006-10-22,,62,40,0.00,,
2006-10-23,,69,33,0.00,,
2006-10-24,,74,40,0.00,,
2006-10-25,,68,58,0.77,,
2006-10-26,,84,63,0.00,,
2006-10-27,,66,51,0.00,,
2006-10-28,,75,46,0.00,,
2006-10-29,,80,45,0.00,,
2006-10-30,,77,59,0.00,,
2006-10-31,,70,45,0.00,,
2006-11-01,,62,42,0.00,,
2006-11-02,,57,34,0.00,,
2006-11-03,,61,30,0.00,,
2006-11-04,,64,43,0.00,,
2006-11-05,,67,59,3.27,,
2006-11-06,,65,49,0.04,,
2006-11-07,,73,44,0.01,,
2006-11-08,,80,49,0.00,,
2006-11-09,,80,61,0.00,,
2006-11-10,,74,50,0.00,,
2006-11-11,,59,35,0.00,,
2006-11-12,,62,30,0.00,,
2006-11-13,,65,43,0.00,,
2006-11-14,,77,42,0.01,,
2006-11-15,,72,42,0.10,,
2006-11-16,,56,33,0.00,,
2006-11-17,,68,30,0.00,,
2006-11-18,,68,33,0.00,,
2006-11-19,,63,35,0.00,,
2006-11-20,,60,28,0.00,,
2006-11-21,,66,28,0.00,,
2006-11-22,,72,41,0.00,,
2006-11-23,,75,42,0.00,,
2006-11-24,,74,50,0.00,,
2006-11-25,,69,51,0.00,,
2006-11-26,,71,50,0.01,,
2006-11-27,,73,62,0.00,,
2006-11-28,,77,63,0.00,,
2006-11-29,,75,36,0.47,,
2006-11-30,,36,26,1.01,,
2006-12-01,,47,21,0.00,,
2006-12-02,,51,26,0.00,,
2006-12-03,,45,27,0.00,,
2006-12-04,,50,18,0.00,,
2006-12-05,,58,25,0.00,,
2006-12-06,,62,36,0.00,,
2006-12-07,,47,22,0.00,,
2006-12-08,,40,17,0.00,,
2006-12-09,,51,23,0.00,,
2006-12-10,,52,40,0.03,,
2006-12-11,,71,48,0.00,,
2006-12-12,,68,36,0.01,,
2006-12-13,,69,30,0.00,,
2006-12-14,,71,37,0.00,,
2006-12-15,,73,46,0.00,,
2006-12-16,,76,61,0.00,,
2006-12-17,,77,57,0.00,,
2006-12-18,,74,52,0.00,,
2006-12-19,,61,48,0.06,,
2006-12-20,,63,44,1.02,,
2006-12-21,,58,35,0.00,,
2006-12-22,,52,31,0.00,,
2006-12-23,,55,30,0.00,,
2006-12-24,,46,41,0.56,,
2006-12-25,,48,35,0.18,,
2006-12-26,,52,28,0.00,,
2006-12-27,,61,28,0.00,,
2006-12-28,,66,47,0.00,,
2006-12-29,,63,57,1.36,,
2006-12-30,,57,44,0.07,,
2006-12-31,,46,31,0.00,,
2007-01-01,,50,31,0.00,,
2007-01-02,,52,25,0.00,,
2007-01-03,,54,29,0.13,,
2007-01-04,,57,44,0.80,,
2007-01-05,,57,43,0.00,,
2007-01-06,,54,41,0.00,,
2007-01-07,,57,35,0.00,,
2007-01-08,,59,25,0.00,,
2007-01-09,,60,33,0.00,,
2007-01-10,,63,29,0.00,,
2007-01-11,,65,51,0.00,,
2007-01-12,,68,36,1.93,,
2007-01-13,,36,31,1.12,,
2007-01-14,,34,29,0.29,,
2007-01-15,,30,23,0.08,,
2007-01-16,,30,24,0.00,,
2007-01-17,,31,25,0.04,,
2007-01-18,,38,30,0.01,,
2007-01-19,,41,35,0.20,,
2007-01-20,,39,35,0.88,,
2007-01-21,,56,36,0.00,,
2007-01-22,,44,30,0.00,,
2007-01-23,,43,26,0.00,,
2007-01-24,,50,33,0.00,,
2007-01-25,,59,30,0.00,,
2007-01-26,,62,26,0.00,,
2007-01-27,,60,34,0.02,,
2007-01-28,,42,25,0.00,,
2007-01-29,,47,24,0.00,,
2007-01-30,,46,30,0.00,,
2007-01-31,,40,27,0.02,,
2007-02-01,,38,33,0.15,,
2007-02-02,,34,23,0.00,,
2007-02-03,,50,18,0.00,,
2007-02-04,,57,24,0.00,,
2007-02-05,,62,28,0.00,,
2007-02-06,,69,36,0.00,,
2007-02-07,,70,41,0.00,,
2007-02-08,,56,38,0.01,,
2007-02-09,,41,38,0.00,,
2007-02-10,,44,35,0.00,,
2007-02-11,,49,39,0.00,,
2007-02-12,,58,47,0.12,,
2007-02-13,,56,31,0.03,,
2007-02-14,,31,26,0.00,,
2007-02-15,,34,20,0.00,,
2007-02-16,,46,11,0.00,,
2007-02-17,,56,29,0.00,,
2007-02-18,,61,22,0.00,,
2007-02-19,,70,40,0.00,,
2007-02-20,,78,50,0.00,,
2007-02-21,,77,35,0.00,,
2007-02-22,,79,35,0.00,,
2007-02-23,,67,52,0.00,,
2007-02-24,,68,46,0.00,,
2007-02-25,,61,37,0.00,,
2007-02-26,,75,39,0.00,,
2007-02-27,,79,37,0.00,,
2007-02-28,,74,62,0.00,,
2007-03-01,,70,37,0.00,,
2007-03-02,,64,30,0.00,,
2007-03-03,,53,32,0.00,,
2007-03-04,,57,25,0.00,,
2007-03-05,,70,26,0.00,,
2007-03-06,,70,33,0.00,,
2007-03-07,,74,39,0.00,,
2007-03-08,,76,39,0.00,,
2007-03-09,,79,52,0.01,,
2007-03-10,,82,41,0.00,,
2007-03-11,,77,60,0.00,,
2007-03-12,,71,53,0.01,,
2007-03-13,,77,53,0.45,,
2007-03-14,,70,52,0.01,,
2007-03-15,,79,49,0.01,,
2007-03-16,,65,41,0.00,,
2007-03-17,,71,34,0.00,,
2007-03-18,,69,50,0.00,,
2007-03-19,,75,63,0.00,,
2007-03-20,,75,62,0.00,,
2007-03-21,,76,65,0.00,,
2007-03-22,,72,61,0.00,,
2007-03-23,,73,63,0.00,,
2007-03-24,,78,61,0.00,,
2007-03-25,,76,65,0.02,,
2007-03-26,,73,61,0.92,,
2007-03-27,,76,58,0.01,,
2007-03-28,,79,66,0.00,,
2007-03-29,,75,65,0.51,,
2007-03-30,,71,61,1.61,,
2007-03-31,,68,50,0.00,,
2007-04-01,,79,45,0.01,,
2007-04-02,,79,54,0.00,,
2007-04-03,,85,65,0.00,,
2007-04-04,,65,50,0.00,,
2007-04-05,,64,41,0.00,,
2007-04-06,,53,40,0.00,,
2007-04-07,,44,37,0.00,,
2007-04-08,,49,36,0.00,,
2007-04-09,,55,42,0.00,,
2007-04-10,,72,50,0.00,,
2007-04-11,,72,43,0.00,,
2007-04-12,,74,36,0.00,,
2007-04-13,,73,53,0.70,,
2007-04-14,,53,37,0.00,,
2007-04-15,,69,34,0.00,,
2007-04-16,,71,37,0.00,,
2007-04-17,,61,49,0.38,,
2007-04-18,,69,50,0.00,,
2007-04-19,,76,45,0.01,,
2007-04-20,,77,59,0.00,,
2007-04-21,,78,56,0.00,,
2007-04-22,,75,62,0.00,,
2007-04-23,,77,63,0.00,,
2007-04-24,,72,60,2.31,,
2007-04-25,,70,54,0.00,,
2007-04-26,,70,49,0.00,,
2007-04-27,,77,47,0.00,,
2007-04-28,,81,56,0.00,,
2007-04-29,,83,53,0.00,,
2007-04-30,,82,64,0.00,,
2007-05-01,,72,64,0.31,,
2007-05-02,,80,63,2.42,,
2007-05-03,,73,62,0.03,,
2007-05-04,,83,64,0.00,,
2007-05-05,,79,72,0.00,,
2007-05-06,,85,74,0.00,,
2007-05-07,,85,69,0.00,,
2007-05-08,,84,65,1.35,,
2007-05-09,,82,65,0.31,,
2007-05-10,,79,64,0.10,,
2007-05-11,,84,60,0.01,,
2007-05-12,,86,63,0.01,,
2007-05-13,,87,63,0.14,,
